,instance,nnodes,nlps,stime,gap,ndomchgs,ncutoffs,walltime,proctime,objval
538,"[[0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 1.]]",1,2,0.02,0.0,0,0,0.0154253914952278,0.0154287169999918,26.999999999999982
539,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 1.]
 ...
 [1. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",1,46,0.37,0.0,1,1,0.3841631188988685,0.3841649230000001,37.99999999999997
540,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]]",1,5,0.08,0.0,0,0,0.0818456318229436,0.0818489620000093,20.0
541,"[[0. 0. 1. ... 0. 1. 1.]
 [1. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [1. 0. 1. ... 0. 1. 0.]]",1,7,0.09,0.0,0,0,0.0969592873007059,0.0969631359999994,21.0
542,"[[0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]]",1,15,0.18,0.0,0,0,0.1893596872687339,0.1893636399999962,34.0
543,"[[1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,2,0.03,0.0,0,0,0.0307943318039178,0.0307967350000097,27.000000000000007
544,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 ...
 [0. 1. 0. ... 1. 1. 1.]
 [0. 0. 1. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]]",1,40,0.35,0.0,0,1,0.3649782352149486,0.3649722959999906,25.000000000000007
545,"[[0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 1. 1.]
 [0. 0. 0. ... 0. 1. 0.]]",1,13,0.14,0.0,0,0,0.1383033189922571,0.1383063880000037,23.0
546,"[[1. 0. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [1. 0. 1. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 1. 1.]]",1,11,0.2,0.0,0,0,0.1967181358486414,0.1967102870000019,34.99999999999999
547,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 0.]]",1,2,0.01,0.0,0,0,0.015763059258461,0.0157651290000018,18.0
548,"[[1. 0. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",1,2,0.04,0.0,0,0,0.0358917918056249,0.0358939460000016,16.0
549,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 ...
 [0. 1. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",1,8,0.11,0.0,0,0,0.1153194010257721,0.115321047000009,25.0
550,"[[0. 0. 1. ... 0. 0. 1.]
 [1. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]]",1,3,0.04,0.0,0,0,0.047302970662713,0.0473035469999985,20.0
551,"[[0. 1. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [1. 0. 1. ... 0. 0. 1.]
 [0. 1. 1. ... 1. 1. 1.]
 [1. 0. 1. ... 1. 1. 1.]]",1,36,0.39,0.0,0,0,0.3951783571392298,0.3951831959999907,31.0
552,"[[0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,47,0.46,0.0,1,0,0.476919949054718,0.4769092880000016,31.0
553,"[[0. 0. 1. ... 1. 1. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [1. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 0. 1.]]",1,5,0.06,0.0,0,0,0.0669339969754219,0.066914423,20.0
554,"[[1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",1,18,0.24,0.0,0,0,0.2488268371671438,0.2488325839999987,30.0
555,"[[0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]]",1,2,0.04,0.0,0,0,0.0467482414096593,0.0467514009999945,15.000000000000009
556,"[[1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,43,0.36,0.0,0,1,0.372116370126605,0.3721180759999924,41.0
557,"[[0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [0. 0. 1. ... 1. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]]",1,26,0.23,0.0,0,0,0.2365361172705888,0.2365408240000022,16.0
558,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 1. 1. ... 0. 1. 0.]]",1,1,0.01,0.0,0,0,0.0149951558560132,0.0149974630000002,30.0
559,"[[1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]]",1,1,0.02,0.0,0,0,0.0150131676346063,0.0150158189999984,20.0
560,"[[0. 0. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]]",1,2,0.04,0.0,0,0,0.0432904809713363,0.0432926499999979,35.0
561,"[[1. 0. 1. ... 1. 0. 1.]
 [0. 1. 1. ... 1. 0. 0.]
 [0. 1. 1. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]]",1,3,0.03,0.0,0,0,0.0318027511239051,0.0318055349999895,18.0
562,"[[1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 1. 1.]
 [0. 0. 1. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]]",1,2,0.04,0.0,0,0,0.0390241555869579,0.0390258299999999,23.0
563,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]]",1,13,0.16,0.0,0,0,0.1637613717466592,0.1637651359999949,29.0
564,"[[0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]]",1,3,0.04,0.0,0,0,0.0337848234921693,0.0337876159999979,17.000000000000007
565,"[[1. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 1. 1. 1.]
 [1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]]",1,20,0.18,0.0,0,0,0.205317273736,0.205313794999995,19.0
566,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]]",1,6,0.1,0.0,0,0,0.0971140246838331,0.0971063369999996,21.0
567,"[[0. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 1.]]",13,76,0.57,0.0,13,1,0.6045398209244013,0.6045049349999942,46.0
568,"[[1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 1.]
 ...
 [1. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 1.]]",1,30,0.24,0.0,2,1,0.2524379845708608,0.252416310000001,26.0
569,"[[0. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 0. 0.]]",1,3,0.06,0.0,0,0,0.0596925001591444,0.0596974299999999,25.0
570,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 1. 0.]]",1,5,0.07,0.0,0,0,0.0685841292142868,0.0685863310000058,25.0
571,"[[0. 1. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 ...
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,13,0.14,0.0,0,0,0.1420860718935728,0.1420896550000066,27.0
572,"[[0. 0. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 ...
 [0. 0. 1. ... 1. 1. 1.]
 [0. 1. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 1.]]",1,1,0.02,0.0,0,0,0.0157323498278856,0.0157349099999919,19.0
573,"[[0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 1.]]",1,5,0.09,0.0,0,0,0.0842834673821926,0.0842867009999963,26.0
574,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 1. 0.]]",1,24,0.25,0.0,0,0,0.2579904831945896,0.2579945239999972,29.0
575,"[[0. 0. 1. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,1,0.02,0.0,0,0,0.0192357394844293,0.0192384680000117,16.99999999999999
576,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [0. 1. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]]",1,3,0.06,0.0,0,0,0.0616233274340629,0.0616260219999986,28.0
577,"[[1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 1.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]]",1,3,0.07,0.0,0,0,0.0638871565461158,0.0638903540000086,30.999999999999982
578,"[[0. 1. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 1. 1.]
 ...
 [0. 1. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 1.]]",1,2,0.04,0.0,0,0,0.0479757990688085,0.0479775849999981,21.0
579,"[[0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]]",9,61,0.57,0.0,12,1,0.5975045338273048,0.5974910049999949,45.0
580,"[[1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,2,0.02,0.0,0,0,0.0173606518656015,0.0173730550000072,15.0
581,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 1.]]",1,4,0.04,0.0,0,0,0.0550589635968208,0.0550622100000026,27.0
582,"[[1. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]]",1,20,0.22,0.0,0,0,0.2178082279860973,0.2178128350000037,38.0
583,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]]",1,7,0.11,0.0,0,0,0.1154483053833246,0.1154522989999975,23.999999999999996
584,"[[1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 1. ... 0. 0. 1.]
 ...
 [0. 1. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 0.]]",1,6,0.07,0.0,0,0,0.0668949428945779,0.0668866989999941,23.0
585,"[[0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [0. 0. 1. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 1. ... 0. 0. 0.]]",1,22,0.2,0.0,0,0,0.222402086481452,0.2224062530000026,31.0
586,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 0. 1.]]",1,3,0.03,0.0,0,0,0.0323021300137043,0.0323045409999878,14.0
587,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 1.]
 [0. 0. 1. ... 1. 0. 1.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 1. 1.]]",1,2,0.02,0.0,0,0,0.0293233767151832,0.0293264900000025,15.0
588,"[[0. 1. 0. ... 0. 0. 0.]
 [1. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]]",1,36,0.35,0.0,0,1,0.3553915657103061,0.355385787000003,26.0
589,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [0. 0. 1. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]]",1,1,0.02,0.0,0,0,0.0155116952955722,0.015514686000003,18.0
590,"[[0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",1,12,0.17,0.0,0,0,0.1635162718594074,0.1634924630000114,25.0
591,"[[0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 1.]]",1,1,0.01,0.0,0,0,0.0160116292536258,0.0160146359999941,18.0
592,"[[1. 0. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 1. 1. 1.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]]",1,24,0.24,0.0,0,0,0.2468516752123832,0.2468562050000002,27.0
593,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 1. ... 1. 0. 0.]]",1,2,0.03,0.0,0,0,0.035022348165512,0.0350194640000012,24.0
594,"[[0. 1. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 1. 1.]]",1,18,0.22,0.0,0,0,0.2194635327905416,0.2194669320000031,26.0
595,"[[0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [1. 0. 1. ... 1. 0. 1.]]",1,11,0.13,0.0,0,0,0.1315865907818079,0.131589353999999,28.0
596,"[[1. 0. 1. ... 0. 0. 0.]
 [0. 1. 1. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 1. 1. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 1. 1.]]",1,2,0.03,0.0,0,0,0.0339506585150957,0.0339534419999978,17.0
597,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 1.]]",1,24,0.3,0.0,0,0,0.3019091840833425,0.3018899860000061,34.0
598,"[[0. 1. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]]",1,33,0.23,0.0,0,0,0.2368844617158174,0.2368759699999998,20.0
599,"[[1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]]",1,8,0.15,0.0,0,0,0.1486296653747558,0.1486316020000089,33.0
600,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]]",1,31,0.26,0.0,0,0,0.2573875822126865,0.2573914859999888,24.0
601,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]]",1,3,0.05,0.0,0,0,0.042981257662177,0.0429825060000013,15.0
602,"[[0. 1. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 1.]]",1,1,0.02,0.0,0,0,0.0150036755949258,0.0150069399999921,14.0
603,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",1,2,0.03,0.0,0,0,0.0375123340636491,0.0375154379999997,22.0
604,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,1,0.01,0.0,0,0,0.0159956291317939,0.0159973939999957,16.0
605,"[[0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]]",1,5,0.07,0.0,0,0,0.0685993824154138,0.0685756130000072,19.0
606,"[[0. 0. 1. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,23,0.23,0.0,0,0,0.2402983698993921,0.2402652420000066,22.0
607,"[[1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]]",1,8,0.1,0.0,0,0,0.1033713947981596,0.103374414000001,22.0
608,"[[0. 1. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]]",1,6,0.07,0.0,0,0,0.0840006750077009,0.0840038609999993,28.0
609,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]]",1,3,0.03,0.0,0,0,0.0283893924206495,0.0283914860000038,19.0
610,"[[0. 1. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 1. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 0. 0.]]",1,17,0.16,0.0,0,0,0.1610260810703039,0.1610299700000013,22.0
611,"[[1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 1. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]]",1,5,0.1,0.0,0,0,0.0975250527262687,0.0975278009999982,36.0
612,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]]",1,33,0.3,0.0,0,0,0.3163469508290291,0.3163375419999994,34.0
