policy;seed;type;instance;nnodes;nlps;stime;gap;status;ndomchgs;ncutoffs;walltime;proctime;objval;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3525.lp;840;1175;35.87;0.0;optimal;226;0;36.295309491455555;36.28998184399097;190.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3526.lp;94;256;16.79;0.0;optimal;79;0;17.04382597282529;17.043610840977635;191.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3527.lp;2001;2766;54.98;0.0;optimal;373;0;55.82295243255794;55.820377837022534;239.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3528.lp;1630;2180;38.51;0.0;optimal;282;0;39.152607042342424;39.135391710995464;189.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3529.lp;965;1380;34.3;0.0;optimal;242;0;34.808824902400374;34.80474763800157;202.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3530.lp;3;71;4.88;0.0;optimal;11;1;4.95702513307333;4.956452429993078;177.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3531.lp;171;401;20.89;0.0;optimal;138;0;21.19589874520898;21.19261212000856;184.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3532.lp;5008;6043;87.78;0.0;optimal;410;0;89.18082042783499;89.14162283099722;229.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3533.lp;1319;1807;32.3;0.0;optimal;250;0;32.79091247357428;32.78733565201401;201.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3534.lp;805;1174;36.84;0.0;optimal;291;0;37.31473787128925;37.30540356200072;210.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3535.lp;847;1186;35.07;0.0;optimal;253;0;35.55908809788525;35.55682986200554;191.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3536.lp;1158;1653;34.77;0.0;optimal;318;0;35.28167854435742;35.276979661983205;197.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3537.lp;1498;2089;48.47;0.0;optimal;278;0;49.107973443344235;49.09880128302029;210.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3538.lp;709;1060;33.35;0.0;optimal;263;0;33.7731627356261;33.76684981799917;227.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3539.lp;75;233;14.34;0.0;optimal;78;0;14.533804258331656;14.531085456022993;196.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3540.lp;159;346;14.74;0.0;optimal;127;0;14.891654772683978;14.888655685004778;166.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3541.lp;999;1452;37.82;0.0;optimal;284;0;38.39148326776922;38.38401870999951;214.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3542.lp;49;187;10.07;0.0;optimal;83;0;10.179357845336199;10.177454411023064;194.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3543.lp;105;289;16.25;0.0;optimal;110;0;16.482819207012653;16.480046890006633;219.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3544.lp;6031;7145;126.67;0.0;optimal;516;0;128.6092802658677;128.5063552770007;232.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3545.lp;687;971;28.22;0.0;optimal;209;0;28.65377141907811;28.651899615011644;182.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3546.lp;1292;1675;38.45;0.0;optimal;255;0;39.03751471452415;39.03509106999263;204.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3547.lp;315;539;21.08;0.0;optimal;164;0;21.317957524210215;21.31665994200739;187.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3548.lp;25;162;12.55;0.0;optimal;64;0;12.658487558364868;12.657750548998592;208.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3549.lp;395;649;20.16;0.0;optimal;180;0;20.4969253372401;20.495449056994403;210.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3550.lp;97;240;12.42;0.0;optimal;87;0;12.647330325096846;12.646768991980935;185.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3551.lp;355;622;23.92;0.0;optimal;191;0;24.247500842437148;24.24664011001005;217.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3552.lp;351;583;22.4;0.0;optimal;159;1;22.690509501844645;22.689325932995416;196.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3553.lp;2201;2970;56.19;0.0;optimal;360;0;57.03961476124823;57.03955700798542;226.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3554.lp;5;69;4.86;0.0;optimal;7;1;4.9432423654943705;4.943244677007897;198.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3555.lp;127;311;17.02;0.0;optimal;125;0;17.217097148299217;17.217155939986696;212.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3556.lp;341;562;20.41;0.0;optimal;153;0;20.694910392165184;20.694769438006915;206.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3557.lp;319;565;19.62;0.0;optimal;174;0;20.01546990312636;20.01305679397774;192.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3558.lp;17;106;8.88;0.0;optimal;44;0;8.989460667595267;8.988444749003975;148.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3559.lp;29;143;9.36;0.0;optimal;50;0;9.533275978639722;9.53241500200238;180.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3560.lp;555;828;24.6;0.0;optimal;210;0;24.940245842561126;24.93801387201529;201.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3561.lp;9;84;5.8;0.0;optimal;21;0;5.879198953509331;5.878420652996283;173.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3562.lp;65;246;13.48;0.0;optimal;91;1;13.620212877169251;13.619074760004878;221.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3563.lp;685;941;24.78;0.0;optimal;189;0;25.104394286870956;25.104111551016103;204.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3564.lp;505;759;30.17;0.0;optimal;171;1;30.583292609080672;30.579605233011534;228.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3565.lp;279;521;17.49;0.0;optimal;159;0;17.739902006462216;17.738534128991887;170.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3566.lp;3809;4629;70.08;0.0;optimal;407;0;71.25992374494672;71.2583452600229;194.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3567.lp;519;861;28.21;0.0;optimal;231;0;28.580300521105528;28.567727084999206;215.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3568.lp;11;99;7.53;0.0;optimal;24;1;7.651326293125749;7.639666161005152;155.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3569.lp;1806;2459;44.69;0.0;optimal;271;0;45.435052616521716;45.417290317011066;199.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3570.lp;707;972;24.95;0.0;optimal;192;0;25.341282654553652;25.340875788999256;197.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3571.lp;18445;21498;278.02;0.0;optimal;744;0;282.49250028282404;282.33040264999727;210.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3572.lp;651;948;26.81;0.0;optimal;217;0;27.136957777664065;27.12658881599782;208.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3573.lp;31;143;11.29;0.0;optimal;56;0;11.359771519899368;11.359147939016111;191.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3574.lp;1959;2334;46.68;0.0;optimal;168;0;47.39650898240507;47.39605757201207;223.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3575.lp;1077;1462;32.58;0.0;optimal;248;0;33.0679381955415;33.06805606500711;181.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3576.lp;1082;1575;36.71;0.0;optimal;304;0;37.17863412760198;37.17874207798741;210.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3577.lp;4429;5343;79.76;0.0;optimal;446;0;80.97038266807795;80.9706887829816;203.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3578.lp;49;173;12.61;0.0;optimal;77;0;12.748293558135629;12.748329253023257;180.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3579.lp;73;207;12.99;0.0;optimal;93;0;13.154826106503606;13.154863790987292;200.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3580.lp;2187;2781;48.14;0.0;optimal;242;0;48.99758824519813;48.99545493701589;195.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3581.lp;65;255;15.87;0.0;optimal;100;0;16.06569043174386;16.064563899999484;188.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3582.lp;296;541;22.13;0.0;optimal;154;1;22.499222218990326;22.497529615007807;211.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3583.lp;1021;1395;34.94;0.0;optimal;259;0;35.41715156659484;35.41598378997878;189.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3584.lp;1258;1556;34.92;0.0;optimal;218;0;35.44185479916632;35.44114395399811;181.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3585.lp;201;409;19.98;0.0;optimal;128;0;20.245508667081594;20.24453895998886;173.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3586.lp;311;603;21.15;0.0;optimal;212;0;21.43175456672907;21.42192675700062;194.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3587.lp;808;1116;31.94;0.0;optimal;232;1;32.37345731258392;32.36123790900456;196.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3588.lp;255;502;19.4;0.0;optimal;170;0;19.64563119970262;19.645571964007104;192.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3589.lp;2757;3901;67.95;0.0;optimal;405;0;68.91787593066692;68.91780308599118;220.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3590.lp;5368;6359;89.9;0.0;optimal;416;0;91.46139455214143;91.46127710602013;206.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3591.lp;5271;6461;89.68;0.0;optimal;524;0;91.09236081689596;91.0909423030098;232.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3592.lp;4651;5958;87.19;0.0;optimal;593;0;88.50633565336466;88.50001601400436;233.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3593.lp;611;981;32.3;0.0;optimal;270;0;32.75842339172959;32.75595095200697;205.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3594.lp;11;113;11.61;0.0;optimal;30;0;11.785563722252846;11.784494701016229;183.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3595.lp;49;183;14.0;0.0;optimal;95;0;14.169293081387877;14.168452228012029;170.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3596.lp;3151;3959;69.67;0.0;optimal;394;0;70.58201804570854;70.57741316899774;224.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3597.lp;21;142;8.16;0.0;optimal;43;0;8.281658360734582;8.281143161002547;168.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3598.lp;886;1284;37.14;0.0;optimal;192;1;37.58673531189561;37.56638193601975;210.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3599.lp;1107;1639;37.06;0.0;optimal;251;0;37.657480768859386;37.65584566502366;175.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3600.lp;41;216;13.51;0.0;optimal;89;0;13.70670005492866;13.70602990698535;195.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3601.lp;2422;2956;47.93;0.0;optimal;264;1;48.877840353176;48.80568187899189;171.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3602.lp;201;408;20.54;0.0;optimal;128;0;20.789847873151302;20.788761622010497;211.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3603.lp;485;773;29.64;0.0;optimal;202;0;30.03811678290367;30.0361805499997;195.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3604.lp;325;585;23.9;0.0;optimal;173;0;24.216213043779135;24.212459531001514;219.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3605.lp;7;59;4.73;0.0;optimal;14;1;4.793547177687287;4.7921051980229095;169.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3606.lp;1827;2331;40.92;0.0;optimal;312;0;41.53459138981998;41.53340098701301;206.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3607.lp;557;794;25.52;0.0;optimal;175;0;25.831062275916338;25.83041124700685;188.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3608.lp;3;78;6.26;0.0;optimal;6;1;6.351316472515464;6.35105482902145;182.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3609.lp;855;1186;26.15;0.0;optimal;245;0;26.599533831700683;26.598762476001866;207.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3610.lp;373;660;23.66;0.0;optimal;199;0;23.983543341979384;23.982878806011286;180.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3611.lp;35;167;10.19;0.0;optimal;72;0;10.30005905404687;10.299768791999668;178.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3612.lp;474;774;25.95;0.0;optimal;206;0;26.307868601754308;26.307117029995425;187.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3613.lp;1794;2504;48.65;0.0;optimal;367;1;49.40592044778168;49.40409040899249;226.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3614.lp;425;736;25.72;0.0;optimal;250;1;26.141304679214954;26.13297907100059;195.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3615.lp;10289;12138;160.31;0.0;optimal;567;0;162.76191774569452;162.7558652650041;205.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3616.lp;41;181;12.59;0.0;optimal;76;1;12.745904725044966;12.745949018979445;169.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3617.lp;1777;2418;47.57;0.0;optimal;366;0;48.3115422334522;48.31169632502133;223.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3618.lp;576;813;30.21;0.0;optimal;159;0;30.54961321502924;30.549715992005076;188.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3619.lp;513;794;26.21;0.0;optimal;199;0;26.625367179512978;26.616720844001975;205.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3620.lp;2307;2936;46.92;0.0;optimal;333;0;47.84538207761943;47.77256217499962;183.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3621.lp;689;1011;26.81;0.0;optimal;229;1;27.330454241484404;27.275462449004408;199.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3622.lp;15;102;13.57;0.0;optimal;42;0;13.7279068287462;13.725294853007654;180.00000000000023;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3623.lp;587;876;27.18;0.0;optimal;216;0;27.62569059431553;27.59806446201401;193.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3624.lp;305;598;22.8;0.0;optimal;201;0;23.16255882754922;23.152719844016246;190.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3625.lp;107;280;15.3;0.0;optimal;111;0;15.53375905007124;15.532984814984957;171.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3626.lp;5;63;3.34;0.0;optimal;3;1;3.3881424963474274;3.3878878249961417;176.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3627.lp;335;608;20.82;0.0;optimal;198;0;21.088058691471815;21.086174082010984;206.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3628.lp;257;509;19.16;0.0;optimal;176;0;19.472346799448133;19.470315045997268;176.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3629.lp;1627;2391;40.34;0.0;optimal;349;0;41.06380567699671;41.059509561018785;229.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3630.lp;271;490;19.68;0.0;optimal;143;0;19.971440823748708;19.96888021400082;173.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3631.lp;237;459;15.21;0.0;optimal;146;1;15.45590078830719;15.454419861984206;197.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3632.lp;47;172;13.55;0.0;optimal;68;0;13.735646776854992;13.734560088982107;195.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3633.lp;317;552;21.22;0.0;optimal;168;0;21.457666171714664;21.45571824599756;196.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3634.lp;325;594;22.0;0.0;optimal;211;0;22.313706686720252;22.311847518983996;189.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3635.lp;4741;5814;101.61;0.0;optimal;451;0;103.1556770671159;103.1525193650159;220.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3636.lp;482;813;27.42;0.0;optimal;227;1;27.789140788838267;27.787913540989393;219.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3637.lp;279;553;21.46;0.0;optimal;188;0;21.749362150207162;21.74846837000223;190.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3638.lp;3207;4173;63.78;0.0;optimal;425;0;64.83949507772923;64.8387390570133;202.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3639.lp;1209;1682;48.72;0.0;optimal;276;0;49.36606281250715;49.365277735021664;242.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3640.lp;175;417;24.79;0.0;optimal;170;0;25.146834118291736;25.146398775017587;199.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3641.lp;191;416;16.32;0.0;optimal;139;0;16.563594603911042;16.563397328020073;195.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3642.lp;119;298;12.73;0.0;optimal;108;0;12.920221459120512;12.911908127978677;178.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3643.lp;13913;16782;238.18;0.0;optimal;684;0;241.57738604396582;241.5440540589916;262.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3644.lp;917;1343;35.02;0.0;optimal;284;0;35.48226388543844;35.48239714000374;212.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3645.lp;195;462;21.29;0.0;optimal;170;0;21.50473149307072;21.50481094699353;217.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3646.lp;37;193;12.84;0.0;optimal;72;0;12.942567348480225;12.942610132973641;197.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3647.lp;1913;2642;52.5;0.0;optimal;282;0;53.24832718074322;53.24844884200138;198.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3648.lp;834;1239;29.49;0.0;optimal;235;1;29.954112119972706;29.952744617999997;187.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3649.lp;668;999;30.92;0.0;optimal;227;0;31.323786068707705;31.322033809003187;213.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3650.lp;2443;3390;53.24;0.0;optimal;388;0;54.14527790620923;54.10920095900656;202.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3651.lp;681;1019;27.31;0.0;optimal;251;0;27.789941925555468;27.77347306199954;217.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3652.lp;18585;20717;275.82;0.0;optimal;506;0;280.27250957116485;280.2331652439898;199.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3653.lp;1744;2431;49.28;0.0;optimal;265;0;50.06531302630901;50.06365630400251;226.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3654.lp;47;167;9.74;0.0;optimal;64;1;9.888173596933484;9.875661566009512;184.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3655.lp;152;303;13.76;0.0;optimal;105;1;13.966530498117208;13.96598562298459;184.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3656.lp;1217;1590;39.17;0.0;optimal;231;0;39.66746458597481;39.66570618801052;231.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3657.lp;695;1000;30.1;0.0;optimal;235;0;30.456413973122835;30.45488481002394;202.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3658.lp;408;682;22.59;0.0;optimal;200;0;22.83915932662785;22.838019044982502;167.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3659.lp;831;1197;30.15;0.0;optimal;224;0;30.604275399819016;30.60274967501755;188.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3660.lp;13613;16773;202.87;0.0;optimal;694;0;206.24979913048446;206.20032407299732;233.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3661.lp;1233;1737;47.45;0.0;optimal;306;0;48.16559870168567;48.16439378200448;221.99999999999991;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3662.lp;1088;1533;33.57;0.0;optimal;240;0;34.06824219971895;34.06700193899451;196.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3663.lp;619;967;26.15;0.0;optimal;241;0;26.522434514015913;26.51994106802158;211.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3664.lp;1105;1620;34.97;0.0;optimal;284;0;35.43927977792919;35.43591443300829;225.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3665.lp;995;1290;33.1;0.0;optimal;217;0;33.58957106433809;33.57398337798077;206.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3666.lp;19;102;10.05;0.0;optimal;24;2;10.2017115149647;10.201358325983165;194.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3667.lp;3243;3928;70.74;0.0;optimal;397;0;71.76935101486742;71.76755738799693;233.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3668.lp;6715;7956;109.32;0.0;optimal;537;0;111.17520596273243;111.11416449601529;201.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3669.lp;1993;2515;46.57;0.0;optimal;286;0;47.326254637911916;47.323091619997285;219.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3670.lp;1333;1772;38.65;0.0;optimal;307;0;39.28729554079473;39.28400285699172;190.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3671.lp;1134;1653;38.96;0.0;optimal;297;1;39.52096803113818;39.51717009302229;213.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3672.lp;3761;4640;75.63;0.0;optimal;314;1;76.74615234136581;76.73578940200969;204.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3673.lp;4687;5675;84.09;0.0;optimal;544;0;85.47761924378574;85.46919739901205;238.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3674.lp;507;767;22.33;0.0;optimal;187;0;22.723919790238142;22.71993374399608;188.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3675.lp;7160;8550;121.52;0.0;optimal;419;0;123.32429738901556;123.30151384501369;202.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3676.lp;1555;2155;42.61;0.0;optimal;274;1;43.27055249363184;43.2664389309939;199.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3677.lp;469;756;28.25;0.0;optimal;221;0;28.671715635806322;28.63637367199408;176.0;
