policy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime,objval
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_151.lp,1,1,0.02,0.0,optimal,0,0,0.01530439406633377,0.015307374999999013,35.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_152.lp,1,1,0.01,0.0,optimal,0,0,0.015074051916599274,0.015076642999996892,12.000000000000004
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_153.lp,1,5,0.05,0.0,optimal,0,0,0.05781049467623234,0.057813159999998476,15.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_154.lp,1,4,0.06,0.0,optimal,0,0,0.05631648190319538,0.056319694000002585,23.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_155.lp,1,4,0.07,0.0,optimal,0,0,0.07498320564627647,0.07498591799999943,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_156.lp,1,6,0.04,0.0,optimal,0,0,0.04425536468625069,0.04425787199999931,21.999999999999993
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_157.lp,1,5,0.06,0.0,optimal,0,0,0.05705098994076252,0.05703021400000097,28.000000000000014
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_158.lp,1,12,0.14,0.0,optimal,0,0,0.15239255875349045,0.1523761669999999,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_159.lp,1,9,0.21,0.0,optimal,0,0,0.2090496327728033,0.20905346300000005,38.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_160.lp,1,4,0.05,0.0,optimal,0,0,0.05773809179663658,0.05774112299999956,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_161.lp,1,6,0.06,0.0,optimal,0,0,0.06159563921391964,0.06159895100000057,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_162.lp,1,8,0.08,0.0,optimal,0,0,0.09048498049378395,0.09048754900000233,10.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_163.lp,1,7,0.1,0.0,optimal,0,0,0.10131721571087837,0.10132044600000256,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_164.lp,1,32,0.36,0.0,optimal,0,1,0.3740422520786524,0.37403554899999847,33.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_165.lp,1,6,0.09,0.0,optimal,0,0,0.09135252796113491,0.09135560200000015,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_166.lp,1,1,0.01,0.0,optimal,0,0,0.015900908038020134,0.01590414200000012,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_167.lp,1,3,0.03,0.0,optimal,0,0,0.03197072260081768,0.03197422999999944,26.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_168.lp,1,1,0.01,0.0,optimal,0,0,0.015218352898955345,0.015221475000000595,14.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_169.lp,1,2,0.03,0.0,optimal,0,0,0.0395712535828352,0.039572013000000794,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_170.lp,1,20,0.25,0.0,optimal,0,0,0.2541492134332657,0.25415377799999916,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_171.lp,1,10,0.11,0.0,optimal,0,0,0.12026841565966606,0.12026320599999707,30.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_172.lp,1,33,0.36,0.0,optimal,0,1,0.3673738818615675,0.3673398910000003,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_173.lp,1,4,0.07,0.0,optimal,0,0,0.07856043986976147,0.07856347099999894,30.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_174.lp,1,38,0.38,0.0,optimal,0,0,0.37976214475929737,0.3797667340000004,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_175.lp,1,4,0.07,0.0,optimal,0,0,0.07397142983973026,0.07397461399999727,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_176.lp,1,4,0.06,0.0,optimal,0,0,0.061440492048859596,0.06144303399999984,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_177.lp,1,6,0.09,0.0,optimal,0,0,0.08675823919475079,0.08676169100000308,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_178.lp,1,5,0.06,0.0,optimal,0,0,0.056932732462882996,0.0569259709999983,32.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_179.lp,1,48,0.47,0.0,optimal,2,1,0.485756728798151,0.48574934499999856,34.00000000000003
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_180.lp,1,4,0.06,0.0,optimal,0,0,0.058360155671834946,0.05836298000000184,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_181.lp,1,35,0.34,0.0,optimal,0,1,0.3433857914060354,0.34337790900000087,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_182.lp,1,29,0.27,0.0,optimal,0,0,0.2840363495051861,0.2840228069999995,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_183.lp,1,1,0.02,0.0,optimal,0,0,0.015219239518046379,0.015221628999999126,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_184.lp,1,11,0.12,0.0,optimal,0,0,0.12387573160231113,0.12387836699999966,24.00000000000001
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_185.lp,1,3,0.05,0.0,optimal,0,0,0.04769008420407772,0.04769234700000169,18.999999999999993
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_186.lp,1,3,0.05,0.0,optimal,0,0,0.048860011622309685,0.048862551000002696,36.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_187.lp,1,1,0.02,0.0,optimal,0,0,0.026606418192386627,0.026610586000000325,28.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_188.lp,1,1,0.01,0.0,optimal,0,0,0.015542123466730118,0.01554451999999884,23.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_189.lp,1,4,0.03,0.0,optimal,0,0,0.03646371699869633,0.03646670100000193,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_190.lp,1,50,0.46,0.0,optimal,1,1,0.4817812591791153,0.4817762309999978,47.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_191.lp,1,38,0.34,0.0,optimal,0,1,0.3475434985011816,0.3475453280000025,28.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_192.lp,1,16,0.25,0.0,optimal,0,0,0.24654262512922287,0.24654584099999965,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_193.lp,1,33,0.26,0.0,optimal,0,1,0.2744381185621023,0.27443025000000176,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_194.lp,1,12,0.19,0.0,optimal,0,0,0.19699405133724213,0.19696922400000005,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_195.lp,1,1,0.02,0.0,optimal,0,0,0.015168730169534683,0.015171206999998077,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_196.lp,1,27,0.28,0.0,optimal,0,1,0.29617187567055225,0.29617329199999887,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_197.lp,1,1,0.02,0.0,optimal,0,0,0.015361633151769638,0.015364171000001647,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_198.lp,1,46,0.42,0.0,optimal,1,1,0.4296635929495096,0.4296657840000009,25.000000000000004
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_199.lp,1,2,0.04,0.0,optimal,0,0,0.04923526011407375,0.04923997000000213,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_200.lp,1,4,0.05,0.0,optimal,0,0,0.05383099801838398,0.05383431000000627,14.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_201.lp,1,7,0.08,0.0,optimal,0,0,0.07977305352687836,0.07977620500000171,28.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_202.lp,1,1,0.01,0.0,optimal,0,0,0.0155398640781641,0.015541773999999009,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_203.lp,1,6,0.09,0.0,optimal,0,0,0.0883486419916153,0.08835086500000244,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_204.lp,1,2,0.04,0.0,optimal,0,0,0.035576777532696724,0.035570663000001446,14.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_205.lp,1,2,0.03,0.0,optimal,0,0,0.03319700434803963,0.033200072999996166,14.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_206.lp,1,1,0.01,0.0,optimal,0,0,0.014193685725331306,0.014194898999996042,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_207.lp,1,1,0.01,0.0,optimal,0,0,0.014735380187630653,0.014737564999997232,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_208.lp,1,30,0.33,0.0,optimal,0,0,0.3377881124615669,0.3377642899999955,30.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_209.lp,1,5,0.08,0.0,optimal,0,0,0.08453740179538727,0.08454218299999638,31.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_210.lp,1,3,0.03,0.0,optimal,0,0,0.03132952190935612,0.03133261700000389,13.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_211.lp,1,3,0.04,0.0,optimal,0,0,0.04637286998331547,0.04637620000000453,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_212.lp,1,3,0.04,0.0,optimal,0,0,0.047417836263775826,0.04742486999999329,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_213.lp,1,4,0.05,0.0,optimal,0,0,0.04275813512504101,0.0427407070000001,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_214.lp,1,1,0.02,0.0,optimal,0,0,0.015369640663266182,0.015371876999999756,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_215.lp,1,1,0.02,0.0,optimal,0,0,0.01699354499578476,0.016995710000003328,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_216.lp,1,4,0.06,0.0,optimal,0,0,0.052566712722182274,0.05256985200000486,17.000000000000004
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_217.lp,1,7,0.15,0.0,optimal,0,0,0.1422210093587637,0.1422260630000025,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_218.lp,1,2,0.03,0.0,optimal,0,0,0.02648002654314041,0.026482821000001877,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_219.lp,1,28,0.3,0.0,optimal,0,0,0.3096660263836384,0.30964126500000333,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_220.lp,1,41,0.47,0.0,optimal,1,1,0.5040223840624094,0.5039992459999993,44.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_221.lp,1,7,0.08,0.0,optimal,0,0,0.07576161250472069,0.075765410999999,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_222.lp,1,1,0.01,0.0,optimal,0,0,0.01479789987206459,0.014799730000000011,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_223.lp,1,44,0.41,0.0,optimal,1,1,0.41102522052824497,0.4110122000000018,42.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_224.lp,1,29,0.22,0.0,optimal,0,0,0.2219325229525566,0.22193577000000175,31.999999999999996
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_225.lp,1,43,0.4,0.0,optimal,1,1,0.42798594757914543,0.4279398299999997,42.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_226.lp,1,15,0.19,0.0,optimal,0,0,0.19311005249619484,0.19310604100000006,31.999999999999996
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_227.lp,1,1,0.01,0.0,optimal,0,0,0.015493599697947502,0.01549574799999931,29.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_228.lp,1,2,0.04,0.0,optimal,0,0,0.03879854269325733,0.038801704999997355,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_229.lp,1,2,0.03,0.0,optimal,0,0,0.026688819751143456,0.026691581000001463,13.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_230.lp,1,1,0.02,0.0,optimal,0,0,0.014000482857227325,0.014002411999996411,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_231.lp,1,2,0.03,0.0,optimal,0,0,0.024550847709178925,0.024551873000000057,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_232.lp,1,13,0.16,0.0,optimal,0,0,0.17431176453828812,0.17428906600000005,28.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_233.lp,1,8,0.11,0.0,optimal,0,0,0.10987650230526924,0.10987939999999696,42.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_234.lp,1,1,0.03,0.0,optimal,0,0,0.03092612698674202,0.030926255000004232,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_235.lp,1,32,0.25,0.0,optimal,0,0,0.2624140977859497,0.2624111909999982,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_236.lp,1,44,0.36,0.0,optimal,0,1,0.37902190908789635,0.3790153750000016,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_237.lp,3,56,0.5,0.0,optimal,4,1,0.5251541789621115,0.5251362079999993,48.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_238.lp,1,4,0.04,0.0,optimal,0,0,0.040017981082201004,0.04001884499999875,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_239.lp,1,6,0.1,0.0,optimal,0,0,0.09821247681975365,0.09821548400000069,31.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_240.lp,1,3,0.05,0.0,optimal,0,0,0.05669751018285751,0.056700232999993716,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_241.lp,1,1,0.02,0.0,optimal,0,0,0.018902551382780075,0.01890573200000034,25.000000000000014
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_242.lp,1,3,0.04,0.0,optimal,0,0,0.04437965527176857,0.044380783999997675,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_243.lp,1,4,0.07,0.0,optimal,0,0,0.07168339379131794,0.07168621499999972,38.99999999999997
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_244.lp,1,4,0.03,0.0,optimal,0,0,0.032150015234947205,0.03213393400000086,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_245.lp,1,19,0.23,0.0,optimal,0,0,0.23552757874131203,0.23553118499999925,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_246.lp,1,1,0.01,0.0,optimal,0,0,0.014900561422109604,0.014902919999997266,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_247.lp,1,1,0.01,0.0,optimal,0,0,0.01475881040096283,0.014761124999999709,13.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_248.lp,1,3,0.05,0.0,optimal,0,0,0.04887178726494312,0.04887533799999488,35.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_249.lp,1,2,0.03,0.0,optimal,0,0,0.03390171937644482,0.03390506299999885,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_250.lp,1,1,0.01,0.0,optimal,0,0,0.016838574782013893,0.016841205999995168,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_251.lp,1,28,0.25,0.0,optimal,0,0,0.25044427067041397,0.25044866899999363,33.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_252.lp,1,12,0.14,0.0,optimal,0,0,0.1449261363595724,0.14491985500000482,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_253.lp,1,43,0.34,0.0,optimal,0,1,0.35701422952115536,0.35699531900000636,35.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_254.lp,1,13,0.15,0.0,optimal,0,0,0.14591624774038792,0.14592064099999646,26.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_255.lp,1,1,0.01,0.0,optimal,0,0,0.015087388455867767,0.015089641999999515,18.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_256.lp,1,12,0.18,0.0,optimal,0,0,0.1830701231956482,0.18307355099999967,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_257.lp,1,5,0.07,0.0,optimal,0,0,0.07627055235207081,0.07627349799999905,14.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_258.lp,1,5,0.07,0.0,optimal,0,0,0.07329791411757469,0.07327432200000317,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_259.lp,1,1,0.03,0.0,optimal,0,0,0.022508930414915085,0.02250970900000482,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_260.lp,1,55,0.43,0.0,optimal,1,1,0.43896977417171,0.4389360109999956,36.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_261.lp,1,40,0.4,0.0,optimal,0,1,0.42348317615687847,0.4234593329999967,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_262.lp,3,61,0.43,0.0,optimal,3,1,0.45275062695145607,0.45272912000000076,28.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_263.lp,1,41,0.39,0.0,optimal,0,1,0.4127347879111767,0.4127374859999975,34.0
